settlement_id,settlement_name,ward_code,ward_name,lga_name,gps_visit_status,gps_confidence_status,etally_report_status,etally_row_count,reported_doses_all_linked,reported_doses_plausible_only,dose_quality_flag,reconciliation_class,discrepancy_flag,explanatory_notes,created_at
S01400,Danayi,W019,Umzaba-Kofar,Ilela,unvisited,review,reported,1,8.0,8.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01401,Suzani-Kudu,W019,Umzaba-Kofar,Ilela,unvisited,review,reported,1,18.0,18.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01402,Taluyi,W019,Umzaba-Kofar,Ilela,unvisited,review,reported,1,6.0,6.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01403,Nunawa-Kofar,W019,Umzaba-Kofar,Ilela,unvisited,review,reported,1,20.0,20.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01404,Zamani,W019,Umzaba-Kofar,Ilela,unvisited,review,reported,1,2.0,2.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01405,Batishi,W019,Umzaba-Kofar,Ilela,unvisited,review,reported,1,15.0,15.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01406,Adshako,W019,Umzaba-Kofar,Ilela,unvisited,review,reported,1,18.0,18.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01407,Sasadu,W019,Umzaba-Kofar,Ilela,visited,high,reported,1,40.0,40.0,False,GPS visited / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01408,Nurimi-Tudun,W019,Umzaba-Kofar,Ilela,unvisited,review,reported,1,36.0,36.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01409,Olshaba,W019,Umzaba-Kofar,Ilela,unvisited,review,reported,1,25.0,25.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01410,Watsina,W019,Umzaba-Kofar,Ilela,unvisited,review,reported,1,15.0,15.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01411,Gutini,W019,Umzaba-Kofar,Ilela,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S01412,Rinasa,W019,Umzaba-Kofar,Ilela,unvisited,review,reported,1,19.0,19.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01413,Agyona,W019,Umzaba-Kofar,Ilela,unvisited,review,reported,1,11.0,11.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01414,Fatsina-Kofar,W019,UMZABA-KOFAR,Ilela,unvisited,review,reported,1,45.0,45.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01415,Nuluwa,W019,Umzaba-Kofar,Ilela,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S01416,Ibtifa-Sabo,W019,Umzaba-Kofar,Ilela,unvisited,review,reported,1,8.0,8.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01417,Baride,W019,Umzaba-Kofar,Ilela,ambiguous,ambiguous,reported,1,12.0,12.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01418,Wazaja,W019,Umzaba-Kofar,Ilela,unvisited,review,reported,1,73.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01419,Ibjiwo,W019,Umzaba-Kofar,Ilela,unvisited,review,reported,1,12.0,12.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01420,Biluru,W019,Umzaba-Kofar,Ilela,unvisited,review,reported,1,14.0,14.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01421,Lolari-Sabo,W019,Umzaba-Kofar,Ilela,visited,high,reported,1,81.0,81.0,False,GPS visited / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01422,Ekbaja,W019,Umzaba-Kofar,Ilela,unvisited,review,reported,1,17.0,17.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01423,Olbashi,W019,Umzaba-Kofar,Ilela,unvisited,review,reported,1,7.0,7.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01424,Ibbasa,W020,Famade,Idi-Oro,unvisited,review,reported,1,88.0,88.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01425,Ensaba,W020,Famade,Idi-Oro,ambiguous,ambiguous,reported,1,115.0,115.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01426,Warashi,W020,Famade,Idi-Oro,visited,high,reported,1,24.0,24.0,False,GPS visited / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01427,Ummasa-Tudun,W020,Famade,Idi-Oro,unvisited,review,reported,1,212.0,212.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01428,Mabema,W020,Famade,Idi-Oro,unvisited,review,reported,1,13.0,13.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01429,Darana-Arewa,W020,Famade,Idi-Oro,ambiguous,ambiguous,reported,1,15.0,15.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01430,Taberu,W020,Famade,Idi-Oro,ambiguous,ambiguous,reported,1,9.0,9.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01431,Agzaba,W020,Famade,Idi-Oro,unvisited,review,reported,1,32.0,32.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01432,Jiradu,W020,Famade,Idi-Oro,unvisited,review,reported,1,621.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01433,Jiwatu,W020,Famade,Idi-Oro,ambiguous,ambiguous,reported,1,101.0,0.0,True,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01434,Sudeja-Tsakiya,W020,Famade,Idi-Oro,ambiguous,ambiguous,reported,1,336.0,0.0,True,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01435,Kudena,W020,Famade,Idi-Oro,unvisited,review,reported,1,56.0,56.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01436,Ibyosa,W020,Famade,Idi-Oro,unvisited,review,reported,1,59.0,59.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01437,Sanami,W020,Famade,Idi-Oro,unvisited,review,reported,1,8.0,8.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01438,Ibwadu,W020,Famade,Idi-Oro,ambiguous,ambiguous,reported,1,67.0,67.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01439,Suduri,W020,Famade,Idi-Oro,unvisited,review,reported,1,344.0,344.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01440,Jidudu,W020,Famade,Idi-Oro,ambiguous,ambiguous,no e-tally report,0,0.0,0.0,False,GPS ambiguous / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S01441,Lolako,W020,Famade,Idi-Oro,unvisited,review,reported,1,166.0,166.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01442,Kaluyi,W020,Famade,Idi-Oro,visited,high,reported,1,42.0,42.0,False,GPS visited / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01443,Gusade-Kofar,W020,Famade,Idi-Oro,unvisited,review,reported,1,268.0,268.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01444,Yenatu,W020,Famade,Idi-Oro,unvisited,review,reported,1,726.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01445,Wakoba,W020,Famade,Idi-Oro,unvisited,review,reported,1,48.0,48.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01446,Tabami,W020,Famade,Idi-Oro,visited,high,reported,1,87.0,87.0,False,GPS visited / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01447,Halata,W020,Famade,Idi-Oro,unvisited,review,reported,1,31.0,31.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01448,Gumawa,W020,Famade,Idi-Oro,unvisited,review,reported,1,19.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01449,Jiwako,W020,FAMADE,Idi-Oro,visited,high,reported,1,157.0,157.0,False,GPS visited / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01450,Sabewo-Gabas,W020,Famade,Idi-Oro,unvisited,review,reported,1,661.0,661.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01451,Lojini-Tsakiya,W020,FAMADE,Idi-Oro,visited,high,reported,1,217.0,217.0,False,GPS visited / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01452,Mamadu,W020,Famade,Idi-Oro,unvisited,review,reported,1,23.0,23.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01453,Bingoyi,W020,Famade,Idi-Oro,unvisited,review,reported,1,165.0,165.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01454,Uzrani,W020,Famade,Idi-Oro,visited,high,reported,1,500.0,500.0,False,GPS visited / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01455,Zazata,W020,Famade,Idi-Oro,unvisited,review,reported,1,325.0,325.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01456,Kujidu-Kofar,W020,Famade,Idi-Oro,unvisited,review,reported,1,26.0,26.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01457,Yeyode,W020,FAMADE,Idi-Oro,ambiguous,ambiguous,reported,1,103.0,103.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01458,Irshani,W020,Famade,Idi-Oro,visited,high,reported,1,24.0,24.0,False,GPS visited / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01459,Wabawa,W020,Famade,Idi-Oro,unvisited,review,reported,1,104.0,104.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01460,Adngoba,W020,Famade,Idi-Oro,unvisited,review,reported,1,32.0,32.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01461,Zabetu-Gabas,W020,Famade,Idi-Oro,ambiguous,ambiguous,reported,1,13.0,13.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01462,Zatsima,W020,Famade,Idi-Oro,ambiguous,ambiguous,reported,1,39.0,39.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01463,Hayole,W020,Famade,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S01464,Hajidu,W020,Famade,Idi-Oro,unvisited,review,reported,1,19.0,19.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01465,Nutiri,W020,Famade,Idi-Oro,unvisited,review,reported,1,33.0,33.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01466,Olmata,W020,Famade,Idi-Oro,unvisited,review,reported,1,79.0,79.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01467,Gukori,W020,Famade,Idi-Oro,unvisited,review,reported,1,40.0,40.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01468,Zamayi,W020,Famade,Idi-Oro,visited,high,reported,1,121.0,121.0,False,GPS visited / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01469,Suluja-Tudun,W020,Famade,Idi-Oro,unvisited,review,reported,1,190.0,190.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01470,Lobale,W020,Famade,Idi-Oro,unvisited,review,reported,1,45.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01471,Sazami-Yamma,W020,Famade,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S01472,Kashashi-Gabas,W020,Famade,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S01473,Agmawa,W020,Famade,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S01474,Nusale,W020,Famade,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S01475,Ibwaja,W020,Famade,Idi-Oro,unvisited,review,reported,1,60.0,60.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01476,Tayoni,W020,Famade,Idi-Oro,unvisited,review,reported,1,41.0,41.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01477,Hamako-Kofar,W020,Famade,Idi-Oro,unvisited,review,reported,1,58.0,58.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01478,Umshako,W020,Famade,Idi-Oro,ambiguous,ambiguous,reported,1,177.0,177.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01479,Risani-Gabas,W020,Famade,Idi-Oro,unvisited,review,reported,1,458.0,458.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01480,Hasale,W020,Famade,Idi-Oro,unvisited,review,reported,1,342.0,342.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01481,Domade-Yamma,W020,Famade,Idi-Oro,unvisited,review,reported,1,52.0,52.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01482,Saduma,W020,Famade,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S01483,Irtsishi,W020,Famade,Idi-Oro,unvisited,review,reported,1,187.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01484,Wajiri,W020,Famade,Idi-Oro,unvisited,review,reported,1,876.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01485,Nushaja,W020,Famade,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S01486,Jirale,W020,Famade,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S01487,Sayoba-Kofar,W020,Famade,Idi-Oro,unvisited,review,reported,1,86.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01488,Sabawo,W020,Famade,Idi-Oro,unvisited,review,reported,1,119.0,119.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01489,Kaludu-Sabo,W020,Famade,Idi-Oro,unvisited,review,reported,1,86.0,86.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01490,Biyoba,W020,Famade,Idi-Oro,unvisited,review,reported,1,286.0,286.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01491,Uzngoni-Kofar,W020,Famade,Idi-Oro,ambiguous,ambiguous,reported,1,103.0,103.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01492,Umdumi-Tudun,W020,Famade,Idi-Oro,ambiguous,ambiguous,reported,1,16.0,16.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01493,Kukoru,W020,Famade,Idi-Oro,unvisited,review,reported,1,134.0,134.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01494,Bikoyi,W020,Famade,Idi-Oro,unvisited,review,reported,1,47.0,47.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01495,Okmayi,W020,Famade,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S01496,Sabeyi,W020,Famade,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S01497,Jisafa,W020,Famade,Idi-Oro,ambiguous,ambiguous,reported,1,80.0,80.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01498,Zabeni,W020,Famade,Idi-Oro,unvisited,review,reported,1,109.0,109.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01499,Yerifa-Arewa,W020,Famade,Idi-Oro,visited,high,reported,1,443.0,0.0,True,GPS visited / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01500,Umsade,W020,Famade,Idi-Oro,unvisited,review,reported,1,29.0,29.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01501,Dabeba,W020,Famade,Idi-Oro,unvisited,review,reported,1,46.0,46.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01502,Nusade,W020,Famade,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S01503,Umbaba,W020,Famade,Idi-Oro,unvisited,review,reported,1,16.0,16.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01504,Nurima-Yamma,W020,Famade,Idi-Oro,ambiguous,ambiguous,reported,1,44.0,44.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01505,Matsiko,W020,Famade,Idi-Oro,ambiguous,ambiguous,reported,1,119.0,119.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01506,Enjisa,W020,Famade,Idi-Oro,unvisited,review,reported,1,69.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01507,Susade-Tudun,W020,Famade,Idi-Oro,ambiguous,ambiguous,reported,1,362.0,0.0,True,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01508,Irjitu,W020,Famade,Idi-Oro,unvisited,review,reported,1,16.0,16.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01509,Agmasa,W020,Famade,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S01510,Lodushi,W020,Famade,Idi-Oro,unvisited,review,reported,1,261.0,261.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01511,Oknani,W020,Famade,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S01512,Bisaru,W020,Famade,Idi-Oro,ambiguous,ambiguous,reported,1,267.0,267.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01513,Zakoja,W020,Famade,Idi-Oro,unvisited,review,reported,1,56.0,56.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01514,Daradu-Kudu,W021,Yezata,Gwarin,ambiguous,ambiguous,reported,1,38.0,38.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01515,Irbaja,W021,Yezata,Gwarin,unvisited,review,reported,1,17.0,17.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01516,Yebeba,W021,Yezata,Gwarin,ambiguous,ambiguous,reported,1,18.0,18.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01517,Jisami,W021,Yezata,Gwarin,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S01518,Ekshadu,W021,Yezata,Gwarin,unvisited,review,reported,1,23.0,23.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01519,Zasale,W021,Yezata,Gwarin,ambiguous,ambiguous,reported,1,62.0,62.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01520,Maberi-Kofar,W021,Yezata,Gwarin,ambiguous,ambiguous,reported,1,12.0,12.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01521,Majija-Gabas,W021,Yezata,Gwarin,ambiguous,ambiguous,reported,1,5.0,5.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01522,Fangota,W021,Yezata,Gwarin,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S01523,Adlufa,W021,Yezata,Gwarin,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S01524,Nuzaba,W021,Yezata,Gwarin,unvisited,review,reported,1,48.0,48.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01525,Yengode,W021,Yezata,Gwarin,ambiguous,ambiguous,reported,1,25.0,25.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01526,Jiriyi,W021,Yezata,Gwarin,ambiguous,ambiguous,reported,1,20.0,20.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01527,Sungode,W021,Yezata,Gwarin,ambiguous,ambiguous,reported,1,31.0,0.0,True,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S01528,Kujija,W021,Yezata,Gwarin,unvisited,review,reported,1,25.0,25.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01529,Hakoma,W021,Yezata,Gwarin,unvisited,review,reported,1,73.0,73.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01530,Mawani,W021,Yezata,Gwarin,ambiguous,ambiguous,no e-tally report,0,0.0,0.0,False,GPS ambiguous / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S01531,Wasale,W021,Yezata,Gwarin,unvisited,review,reported,1,131.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01532,Watiyi,W021,Yezata,Gwarin,unvisited,review,reported,1,167.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S01533,Irtide,W021,Yezata,Gwarin,unvisited,review,reported,1,18.0,18.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
