settlement_id,gps_visit_status,missed_indicator,x_32632,y_32632,analysis_scenario,weights_specification,neighbour_count,local_moran_i,quadrant,raw_permutation_p_value,fdr_adjusted_p_value,raw_significant,fdr_adjusted_significant,spatial_lag,local_cluster_raw,local_cluster_fdr
S00780,visited,0,329928.51483779796,1210750.1760735693,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,94,-0.8812166929708628,2,0.001,0.08507142857142858,True,False,0.989361702127658,Low-High outlier,Not significant
S00781,unvisited,1,304877.6803702561,1207237.718076024,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,59,0.024209608263951826,1,0.594,0.7980304568527918,False,False,0.9322033898305075,Not significant,Not significant
S00782,unvisited,1,326483.63947408425,1211778.8032271503,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,93,0.07504882770043253,1,0.089,0.47220264317180616,False,False,0.9784946236559133,Not significant,Not significant
S00783,unvisited,1,323170.55051984335,1211204.308840502,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,86,0.07312641444029101,1,0.116,0.47220264317180616,False,False,0.9767441860465128,Not significant,Not significant
S00784,unvisited,1,305480.30241778505,1206829.9481009222,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,57,0.021597066527472928,1,0.623,0.8153769230769231,False,False,0.9298245614035101,Not significant,Not significant
S00785,unvisited,1,326697.1976270688,1212211.6126403902,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,94,0.05193312296754464,1,0.209,0.5017251755265797,False,False,0.9574468085106368,Not significant,Not significant
S00786,unvisited,1,327196.10288210365,1211306.723080901,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,93,0.07504882770043253,1,0.097,0.47220264317180616,False,False,0.9784946236559133,Not significant,Not significant
S00787,unvisited,1,328246.379467548,1210171.99263517,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,91,0.07452974594102246,1,0.105,0.47220264317180616,False,False,0.9780219780219765,Not significant,Not significant
S00788,unvisited,1,335133.1717403333,1217442.998629027,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,77,0.013089341327186034,1,0.741,0.8877167252636866,False,False,0.9220779220779223,Not significant,Not significant
S00789,unvisited,1,345188.58858913014,1210818.4140049594,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,41,-0.16919813089818567,4,0.081,0.47220264317180616,False,False,0.7560975609756101,Not significant,Not significant
S00791,unvisited,1,349500.1939876998,1193925.2673360957,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,3,0.098667047753601,1,1.0,1.0,False,False,1.0,Not significant,Not significant
S00792,unvisited,1,343691.59862816776,1210941.9475942245,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,40,-0.12098239874086406,4,0.087,0.47220264317180616,False,False,0.8000000000000004,Not significant,Not significant
S00793,unvisited,1,336337.17123307416,1218049.9563144022,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,63,0.028937064739485117,1,0.563,0.7738407386035775,False,False,0.936507936507935,Not significant,Not significant
S00794,unvisited,1,335231.5397642422,1216968.212172333,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,81,0.01731540090379912,1,0.642,0.8221741935483872,False,False,0.9259259259259278,Not significant,Not significant
S00795,unvisited,1,339222.2722999476,1213883.0324013806,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,53,-0.04638447351632871,4,0.313,0.5842993730407524,False,False,0.8679245283018867,Not significant,Not significant
S00796,unvisited,1,335189.4364965863,1219632.777501903,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,54,0.03765331261624961,1,0.46,0.6992469687300574,False,False,0.9444444444444434,Not significant,Not significant
S00798,unvisited,1,336053.64332168945,1219018.7586886731,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,57,0.021597066527472925,1,0.69,0.8591636173549398,False,False,0.9298245614035101,Not significant,Not significant
S00799,visited,0,339543.8044391206,1217103.442204,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,62,0.615508751066625,3,0.009,0.301943661971831,True,False,0.8548387096774187,Low-Low visited cluster,Not significant
S00800,unvisited,1,339617.8011504286,1199370.10166873,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,5,0.098667047753601,1,1.0,1.0,False,False,1.0,Not significant,Not significant
S00801,unvisited,1,335122.00144773966,1217525.1268148178,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,76,0.011963318874206891,1,0.796,0.9146512301013026,False,False,0.9210526315789482,Not significant,Not significant
S00802,visited,0,341742.5270363855,1212741.0731935753,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,51,0.7457011053674043,3,0.009,0.301943661971831,True,False,0.8431372549019612,Low-Low visited cluster,Not significant
S00803,unvisited,1,343864.97156314575,1212584.601965148,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,45,-0.14538789279580455,4,0.086,0.47220264317180616,False,False,0.7777777777777779,Not significant,Not significant
S00805,unvisited,1,341227.0965225239,1213349.5670859658,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,53,-0.0878277653077372,4,0.101,0.47220264317180616,False,False,0.830188679245283,Not significant,Not significant
S00806,unvisited,1,335885.9919923185,1219209.51445427,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,56,0.020220816862720634,1,0.56,0.7706065857885616,False,False,0.9285714285714295,Not significant,Not significant
S00807,unvisited,1,333879.1487193965,1217303.99040409,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,83,0.03250757591791881,1,0.42,0.6714362416107382,False,False,0.9397590361445795,Not significant,Not significant
S00808,unvisited,1,340011.8145509496,1212971.2100910216,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,51,-0.07360702792833233,4,0.161,0.48402709359605917,False,False,0.8431372549019612,Not significant,Not significant
S00809,unvisited,1,347131.8858341292,1196694.6542203964,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,4,0.098667047753601,1,1.0,1.0,False,False,1.0,Not significant,Not significant
S00810,unvisited,1,342297.9187472579,1211914.8376645134,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,47,-0.11163561378365275,4,0.084,0.47220264317180616,False,False,0.8085106382978725,Not significant,Not significant
S00812,unvisited,1,336531.3697546008,1216913.922203058,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,71,0.021325693354141494,1,0.706,0.8704409937888199,False,False,0.9295774647887316,Not significant,Not significant
S00813,unvisited,1,345896.4950310632,1209227.7107005685,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,35,-0.12098239874086397,4,0.096,0.47220264317180616,False,False,0.8000000000000002,Not significant,Not significant
S00814,unvisited,1,337385.98764888546,1216263.5000060226,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,65,-0.0027096198592290147,4,0.954,1.0,False,False,0.9076923076923062,Not significant,Not significant
S00815,unvisited,1,335524.56025081314,1218478.3230155674,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,66,0.03210660942194492,1,0.533,0.7481473187978787,False,False,0.9393939393939387,Not significant,Not significant
S00816,unvisited,1,336178.4030690306,1215886.9136302238,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,84,0.020220816862720634,1,0.554,0.7650017391304349,False,False,0.9285714285714274,Not significant,Not significant
S00817,unvisited,1,342138.0785329601,1211516.2070813435,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,45,-0.09657690468592345,4,0.117,0.47220264317180616,False,False,0.8222222222222224,Not significant,Not significant
S00818,unvisited,1,341310.67182997125,1210122.7891175104,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,31,-0.07846960264516116,4,0.242,0.5259525547445255,False,False,0.8387096774193543,Not significant,Not significant
S00819,unvisited,1,342727.66534485307,1212053.1400880665,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,45,-0.120982398740864,4,0.063,0.47220264317180616,False,False,0.8000000000000002,Not significant,Not significant
S00820,unvisited,1,343208.4737342729,1201153.7377024095,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,3,0.098667047753601,1,1.0,1.0,False,False,1.0,Not significant,Not significant
S00822,unvisited,1,338600.4498361923,1211348.9718794238,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,46,0.0031672884081814126,1,0.88,0.9722448979591836,False,False,0.9130434782608691,Not significant,Not significant
S00825,unvisited,1,334248.51414257905,1215768.962148564,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,90,0.025450565588779377,1,0.416,0.6681807147673634,False,False,0.933333333333332,Not significant,Not significant
S00826,unvisited,1,322761.81084332603,1196904.1954040204,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,56,0.0006092591400005423,1,0.91,0.9861783439490446,False,False,0.9107142857142866,Not significant,Not significant
S00827,unvisited,1,329108.9859604402,1191323.9520716232,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,36,-0.0538672900897774,4,0.432,0.6814728476821191,False,False,0.8611111111111114,Not significant,Not significant
S00829,unvisited,1,329146.98914864956,1199348.8815540005,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,48,0.030026595724080642,1,0.619,0.8123735537190083,False,False,0.9375000000000006,Not significant,Not significant
S00830,unvisited,1,328263.75266628,1191678.9093913045,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,38,-0.045839167045389186,4,0.373,0.6279053003533569,False,False,0.8684210526315783,Not significant,Not significant
S00831,visited,0,328052.064330874,1193178.219105257,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,35,0.27198189805831263,3,0.051,0.47220264317180616,False,False,0.8857142857142859,Not significant,Not significant
S00832,unvisited,1,328084.7884192603,1194522.9690009516,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,40,-0.01115767549363154,4,0.833,0.9377510608203677,False,False,0.9000000000000005,Not significant,Not significant
S00833,unvisited,1,327639.7080460274,1205558.0997882797,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,85,0.07282593640131088,1,0.088,0.47220264317180616,False,False,0.9764705882352929,Not significant,Not significant
S00834,unvisited,1,327967.4178815924,1201695.164387255,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,58,0.06079645353041743,1,0.188,0.4845610278372591,False,False,0.965517241379311,Not significant,Not significant
S00835,unvisited,1,325703.5467412176,1192514.6438746934,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,47,-0.06490168899759645,4,0.193,0.4864825396825397,False,False,0.8510638297872343,Not significant,Not significant
S00836,unvisited,1,323199.8864076369,1197607.1419921147,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,59,0.005595248391539561,1,0.876,0.9718826269212856,False,False,0.9152542372881347,Not significant,Not significant
S00837,unvisited,1,334509.00432210596,1194145.438640443,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,24,-0.038613856305439655,4,0.7,0.8670826833073322,False,False,0.8749999999999997,Not significant,Not significant
S00838,unvisited,1,327538.80409845535,1190582.4970452057,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,39,-0.07029406493444904,4,0.339,0.5963796159527327,False,False,0.8461538461538466,Not significant,Not significant
S00839,unvisited,1,326474.1860687897,1205404.1328507436,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,88,0.07370688337922998,1,0.097,0.47220264317180616,False,False,0.9772727272727266,Not significant,Not significant
S00840,unvisited,1,325083.4712947266,1202935.9306403047,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,71,0.09866704775360087,1,0.065,0.47220264317180616,False,False,0.9999999999999991,Not significant,Not significant
S00841,unvisited,1,326402.72290104826,1205243.7875238094,sensitivity_distance_band_excluding_ambiguous,distance_band_9050m_binary_row_standardized,88,0.07370688337922998,1,0.096,0.47220264317180616,False,False,0.9772727272727266,Not significant,Not significant
