name,label,settlement_type,ward_code,ward_name,lga_code,lga_name,state_code,state_name,longitude,latitude,target_population_under5
S00768,Rilami,Hamlet,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.191164,10.916615,29.0
S00734,Riluko,Urban block,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.363861,10.902883,692.0
S00782,Ringoshi-Arewa,Village,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.412075,10.957875,92.0
S00660,Riratu,Settlement,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.206494,10.936414,118.0
S00730,Sasari,Hamlet,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.181232,10.906748,13.0
S00749,Subadu,Hamlet,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.171044,10.915329,51.0
S00774,Susako,Settlement,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.392983,10.927698,97.0
S00747,Sutsiwo-Kudu,Hamlet,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.388858,10.928733,56.0
S00693,Tangosa-Tudun,Settlement,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.441226,10.957425,66.0
S00726,Tasale,Hamlet,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.183499,10.918202,13.0
S00756,Tasata,Village,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.41651,10.939477,64.0
S00716,Tasayi-Tudun,Settlement,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.398066,10.935836,163.0
S00759,Tatsishi,Urban block,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.414458,10.971537,409.0
S00742,Tawana,Village,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.184732,10.927088,149.0
S00707,Umdena,Urban block,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.259456,10.882921,631.0
S00777,Umdule,Hamlet,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.446501,10.963328,3.0
S00715,Umnaja,Village,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.407274,10.908007,75.0
S00766,Umngosa,Hamlet,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.195256,10.913514,14.0
S00743,Umshade-Sabo,Urban block,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.33697,10.873212,416.0
S00778,Umtija,Urban block,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.440979,10.953429,364.0
S00727,Uzmasa,Hamlet,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.416014,10.968359,41.0
S00731,Uzshawa,Hamlet,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.345282,10.877389,43.0
S00711,Waduja,Hamlet,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.430167,10.966938,81.0
S00704,Walatu,Urban block,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.377345,10.86471,820.0
S00718,Yedufa,Settlement,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.364313,10.846278,47.0
S00761,Yekota,Settlement,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.421014,10.975248,99.0
S00781,Yetsifa-Kofar,Village,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.214658,10.915732,71.0
S00675,Zabafa,Village,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.412267,10.937438,92.0
S00708,Zaberu,Urban block,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.255844,10.819167,458.0
S00735,Zaduko-Arewa,Village,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.221134,10.92922,76.0
S00732,Zakotu,Village,W008,Umyosa,LGA01,Idi-Oro,BAN,Bansara,7.384885,10.962635,61.0
S02077,Adyoko-Sabo,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.083206,10.850233,43.0
S02078,Adzaja,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.086299,10.909424,96.0
S02087,Agbami,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.069402,10.867176,64.0
S02064,Agdena,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.06447,10.852198,
S02085,Agngotu,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.068673,10.847444,69.0
S02097,Agsale,Hamlet,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.04979,10.8942,18.0
S02086,Agsayi,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.105741,10.9151,38.0
S02091,Balari,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.073558,10.933459,33.0
S02084,Bijitu,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.124489,10.843281,27.0
S02054,Biwasa,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.073073,10.862936,73.0
S02070,Dokoshi,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.08542,10.83767,89.0
S02099,Dozama,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.163037,10.940193,40.0
S02076,Ekdeba,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.085994,10.904518,57.0
S02096,Ekjisa,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.097047,10.866061,32.0
S02082,Enbana,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.080087,10.906488,29.0
S02053,Fajiyi,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.073978,10.853268,25.0
S02079,Gukowo,Settlement,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.097808,10.919832,34.0
S02093,Guzayi,Settlement,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.056846,10.844355,48.0
S02049,Habefa-Tudun,Hamlet,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.058445,10.898215,12.0
S02081,Halale,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.096698,10.853796,62.0
S02067,Haluma-Yamma,Settlement,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.091338,10.882931,22.0
S02080,Ibjisa-Tudun,Hamlet,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.106844,10.938469,4.0
S02094,Ibkoko,Hamlet,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.0734,10.856121,12.0
S02055,Ibkole-Sabo,Settlement,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.098381,10.841367,63.0
S02074,Jingode,Settlement,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,7.991996749463848,10.914919,18.0
S02071,Kawako,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.093868,10.916696,65.0
S02088,Kurawa,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.061102,10.821475,87.0
S02057,Kushafa,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.068989,10.833535,57.0
S02072,Kutisa,Hamlet,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.089241,10.897511,20.0
S02058,Kuyoshi,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.098504,10.917447,38.0
S02089,Kuzasa,Hamlet,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.073848,10.948158,12.0
S02062,Longosa,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.052803,10.894353,57.0
S02073,Losaru,Hamlet,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.085616,10.861903,27.0
S02066,Mabeko,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.143933,10.879718,99.0
S02092,Matsitu,Hamlet,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.108255,10.92126,9.0
S02068,Nuraba-Yamma,Settlement,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.093215,10.894587,49.0
S02060,Okshawa,Settlement,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.119353,10.893777,40.0
S02052,Oktsiru,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.090124,10.848661,6.0
S02063,Oldeni,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.096186,10.896002,126.0
S02083,Olshadu,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.067164,10.855422,105.0
S02090,Oltimi,Hamlet,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.05619,10.855773,39.0
S02059,Ritimi,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.10807,10.9545,41.0
S02098,Sangole,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.059082,10.895863,15.0
S02050,Suwale-Yamma,Hamlet,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.074325,10.853374,10.0
S02051,Tashako,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.068506,10.83438,33.0
S02095,Umbena-Kofar,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.088977,10.867634,9.0
S02069,Umlaja,Urban block,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.077728,10.86164,122.0
S02075,Uzzaru,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.164051,10.932919,135.0
S02061,Yebami,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.066636,10.857531,62.0
S02056,Yejija,Hamlet,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.060829,10.838748,41.0
S02065,Zadedu,Village,W032,Bisani-Gabas,LGA04,Ilela,BAN,Bansara,8.089436,10.834826,73.0
S02219,Adbaru-Gabas,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.256229,10.982751,68.0
S02266,Agdewa,Hamlet,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.28085,11.084057,29.0
S02218,Agkoni,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.221053,11.030542,100.0
S02236,Agmata,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.229598,11.054249,93.0
S02259,Batiko-Kofar,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.217483,11.080943,60.0
S02274,Batsiri,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.206803,10.917527,10.0
S02239,Bilule,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.254148,11.102379,56.0
S02242,Binaba,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.284201,10.934896,26.0
S02272,Bishata,Hamlet,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.255241,11.041272,45.0
S02269,Dasayi,Urban block,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.217203,11.069291,176.0
S02220,Dawayi,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.275307,10.962582,37.0
S02229,Dotiru,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.245577,11.108016,87.0
S02251,Ekdeta,Settlement,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.224388,11.007572,46.0
S02261,Ekmani,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.290395,10.939619,43.0
S02271,Ekwatu-Sabo,Hamlet,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.232913,11.021104,28.0
S02235,Ekzako,Hamlet,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.236984,10.959514,14.0
S02257,Enmaba,Hamlet,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.261279,10.947076,20.0
S02247,Enmayi,Urban block,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.266386,11.014897,27.0
S02248,Famaja-Kudu,Urban block,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.214066,11.063238,238.0
S02241,Fariwo,Settlement,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.161594,11.078043,15.0
S02234,Fashami,Urban block,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.232052,11.034091,248.0
S02256,Gukotu,Hamlet,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.252813,11.007921,26.0
S02226,Gurawo-Kofar,Hamlet,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.236012,11.013082,18.0
S02265,Hanale,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.229618,10.976547,137.0
S02246,Ibngoru,Hamlet,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.210854,11.034902,15.0
S02276,Ibsade,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.230861,11.030236,47.0
S02254,Irbale,Settlement,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.230162,10.959671,72.0
S02237,Irlaba,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.22947,11.010683,87.0
S02231,Kaderi,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.264733,11.003366,105.0
S02240,Kalani,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.231297,11.066301,30.0
S02268,Kanako-Gabas,Hamlet,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.244022,11.008221,37.0
S02277,Kubade,Hamlet,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.113246,11.021197,11.0
S02263,Kukoko,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.28077,10.944633,24.0
S02275,Kumani,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.236639,11.010255,16.0
S02243,Kunadu,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.248473,11.011429,115.0
S02225,Loduni,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.258246,11.003884,15.0
S02245,Nuduma-Tsakiya,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.278036,10.931459,24.0
S02267,Nudushi,Hamlet,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.281401,10.955391,3.0
S02260,Nunana,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.310102,10.992787,84.0
S02270,Nushade,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.262213,10.999055,66.0
S02273,Oljidu,Hamlet,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.28091,10.953697,32.0
S02221,Olyotu,Hamlet,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.275528,11.038074,17.0
S02264,Sulayi,Hamlet,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.169993,10.947426,14.0
S02232,Suyoko-Tudun,Hamlet,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.163913,11.010225,20.0
S02222,Suzatu,Hamlet,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.321809,11.052772,35.0
S02258,Takoja-Arewa,Settlement,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.211828,10.993687,50.0
S02227,Talafa,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.28919,10.953719,18.0
S02244,Tarimi,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.246159,11.068355,62.0
S02224,Tasata-Sabo,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.20898,11.046126,79.0
S02253,Umdesa,Hamlet,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.14897,10.977829,17.0
S02255,Uzbasa,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.289439,10.944334,42.0
S02233,Uzjiko-Kudu,Hamlet,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.205802,11.014068,13.0
S02252,Uzmaja-Kudu,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.30584,11.006282,41.0
S02230,Uznari,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.231968,11.02274,80.0
S02223,Uzshami,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.301976,10.983567,99.0
S02217,Washashi,Settlement,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.213475,11.022468,44.0
S02250,Yerako-Sabo,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.264756,10.94034,83.0
S02262,Zalana,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.272034,11.006939,34.0
S02249,Zangota-Tudun,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.238792,11.013661,77.0
S02238,Zashatu,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.191533,10.977353,53.0
S02228,Zatsiri-Sabo,Village,W035,Dazata,LGA04,Ilela,BAN,Bansara,8.245711,11.010859,23.0
S02520,Addutu,Urban block,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.390023,11.190318,973.0
S02523,Adkowa-Gabas,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.290204,11.192941,41.0
S02510,Adlude,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.402551,11.203558,37.0
S02473,Adride-Tudun,Hamlet,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.401016,11.202739,6.0
S02517,Agduwa,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.300819,11.193716,30.0
S02488,Agzayi-Gabas,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.419023,11.231337,82.0
S02499,Babako,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.375182,11.192016,68.0
S02484,Bazako,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.30983,11.189222,30.0
S02498,Bidude-Kudu,Settlement,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.393156,11.217793,26.0
S02496,Dadushi,Hamlet,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.379787,11.123853,18.0
S02486,Dakofa-Yamma,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.293309,11.143606,73.0
S02481,Dakoko,Hamlet,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.37048,11.238101,28.0
S02478,Darako,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.345946,11.206444,16.0
S02504,Dolade-Tudun,Hamlet,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.317204,11.156682,10.0
S02494,Domale,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.334285,11.213958,27.0
S02489,Dotisa,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.319548,11.205499,54.0
S02483,Eklami-Gabas,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.295173,11.190005,134.0
S02513,Ekmako,Hamlet,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.40681,11.21643,25.0
S02505,Ekngotu-Kudu,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.394197,11.03041,113.0
S02506,Ekrishi-Tudun,Settlement,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.301695,11.175034,45.0
S02485,Enyode,Hamlet,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.289817,11.168638,14.0
S02516,Fajimi,Settlement,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.322651,11.196615,83.0
S02514,Gulutu,Settlement,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.303063,11.199654,26.0
S02493,Guyosa,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.393414,11.218966,80.0
S02475,Haluko,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.291432,11.168319,51.0
S02518,Hanaja,Settlement,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.28292,11.211132,57.0
S02503,Harashi,Settlement,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.392489,11.194898,15.0
S02474,Ibbale,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.324179,11.140057,66.0
S02524,Ibjiba-Yamma,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.319319,11.161444,15.0
S02479,Irngodu,Settlement,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.382441,11.161619,50.0
S02519,Kazami-Tsakiya,Settlement,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.37978,11.205338,16.0
S02477,Lodefa-Tsakiya,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.343932,11.067854,94.0
S02522,Marami,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.287345,11.172919,59.0
S02500,Okduri-Tudun,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.274625,11.157703,120.0
S02487,Okkoba,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.393554,11.038528,59.0
S02476,Olrale,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.384541,11.195212,132.0
S02480,Rikodu,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.306534,11.197033,111.0
S02511,Riyoma,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.371335,11.208627,49.0
S02495,Sakodu,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.403823,11.195347,126.0
S02501,Sangota-Kofar,Hamlet,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.293389,11.222075,37.0
S02509,Sarayi,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.361428,11.225112,148.0
S02502,Sasami,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.392125,11.188989,40.0
S02492,Sawaru,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.298219,11.109595,48.0
S02512,Suderi,Urban block,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.385691,11.181207,159.0
S02490,Sujidu-Yamma,Settlement,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.305169,11.211323,20.0
S02508,Sutishi,Hamlet,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.303803,11.174078,7.0
S02521,Tamama,Settlement,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.385744,11.21229,47.0
S02507,Uzjita,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.285031,11.212825,60.0
S02472,Uzmaja,Hamlet,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.326549,11.213529,14.0
S02515,Uzrisa,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.285649,11.165159,83.0
S02497,Watsiko,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.301438,11.212452,49.0
S02491,Zadefa-Kudu,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.317449,11.17838,77.0
S02482,Zashata,Village,W040,Gujiri,LGA04,Ilela,BAN,Bansara,8.390614,11.216713,72.0
S01663,Bishani,Hamlet,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.804255,10.787092,25.0
S01638,Dadeta,Village,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.790494,10.682809,52.0
S01660,Doduta,Village,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.776431,10.730748,83.0
S01655,Enwawa-Sabo,Village,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.765686,10.789717,127.0
S01649,Faduta,Village,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.839741,10.70031,146.0
S01637,Fatsisa,Hamlet,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.777373,10.782198,30.0
S01645,Fazale,Village,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.785605,10.742813,63.0
S01669,Ibshana,Hamlet,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.72957,10.747904,7.0
S01666,Irrayi,Hamlet,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.820442,10.764013,3.0
S01639,Irtiwo,Village,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.812062,10.734099,120.0
S01644,Irwaja,Hamlet,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.775067,10.77172,11.0
S01670,Jiluna,Village,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.719991,10.627951,40.0
S01640,Kabema,Village,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.822274,10.711958,49.0
S01648,Kamaru,Village,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.800547,10.681927,89.0
S01659,Kutsiba,Village,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.78635,10.767916,17.0
S01667,Kuyoyi,Hamlet,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.82517,10.751696,19.0
S01662,Longoba,Hamlet,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.718324,10.701253,37.0
S01642,Lotsiwo,Hamlet,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.743074,10.640285,17.0
S01654,Olmaba,Village,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.829925,10.69118,102.0
S01658,Rinashi,Village,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.769053,10.765009,76.0
S01657,Risashi,Village,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.790544,10.698507,26.0
S01656,Satsishi-Kudu,Hamlet,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.798701,10.748964,40.0
S01652,Sungota,Village,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.814324,10.684769,65.0
S01650,Suwaru,Hamlet,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.778618,10.745845,27.0
S01661,Taride,Village,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.798454,10.770761,36.0
S01636,Tazasa,Village,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.777467,10.774299,71.0
S01646,Umduta,Village,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.790865,10.776839,121.0
S01647,Umluba,Settlement,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.833344,10.703461,47.0
S01651,Umngona,Village,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.772529,10.805201,64.0
S01641,Uzkodu-Sabo,Village,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.832893,10.779991,121.0
S01668,Uzngomi,Village,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.817669,10.696938,37.0
S01665,Uzyoba,Hamlet,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.815255,10.688713,44.0
S01653,Warile,Village,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.795295,10.690472,68.0
S01643,Yengori,Village,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.788318,10.824884,113.0
S01664,Yetiri,Hamlet,W024,Kuraba-Kofar,LGA04,Ilela,BAN,Bansara,7.815808,10.732881,16.0
S02278,Adduri,Urban block,W036,Mawako,LGA04,Ilela,BAN,Bansara,8.074167,10.736342,255.0
S02303,Agbashi,Settlement,W036,Mawako,LGA04,Ilela,BAN,Bansara,8.107982,10.747277,62.0
S02307,Agtitu-Tudun,Village,W036,Mawako,LGA04,Ilela,BAN,Bansara,8.167294,10.661604,73.0
S02292,Banatu,Village,W036,Mawako,LGA04,Ilela,BAN,Bansara,8.103685,10.726567,57.0
S02282,Bibaba-Kudu,Village,W036,Mawako,LGA04,Ilela,BAN,Bansara,8.131549,10.763057,75.0
S02298,Biduma,Urban block,W036,Mawako,LGA04,Ilela,BAN,Bansara,8.161574,10.734464,135.0
